catch_id,caught_at,user_id,user_name,area_id,area_name,fish_id,fish_name,size,lure
3662322,2022-08-21 14:04:00+09:00,420526,KYOTA,1150,有明西ふ頭公園,969,チヌ,,
3661778,2022-08-21 13:38:00+09:00,399853,もりたん,1148,水の広場公園,969,チヌ,,チヌキューブ
3657197,2022-08-20 21:46:00+09:00,502028,まぁぁ,1150,有明西ふ頭公園,340,マルタウグイ,,ジグヘッド0.7＋イソメ
3657164,2022-08-20 21:39:00+09:00,745913,ただ巻き,1148,水の広場公園,972,チンチン,20.0,チヌキューブ
3660384,2022-08-19 14:44:00+09:00,441971,アングラー6212169,1148,水の広場公園,969,チヌ,,
3660379,2022-08-19 14:25:00+09:00,441971,アングラー6212169,1148,水の広場公園,969,チヌ,,
3660372,2022-08-19 14:03:00+09:00,441971,アングラー6212169,1148,水の広場公園,969,チヌ,,
3648289,2022-08-19 13:34:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,43.5,イガイ
3646596,2022-08-18 22:57:00+09:00,716346,しん(pesu034),1148,水の広場公園,185,クロダイ,25.0,アオイソメ
3632085,2022-08-15 18:38:00+09:00,691380,ウスゲー太郎,1148,水の広場公園,2,シーバス,57.0,ビーフリーズ78s
3631453,2022-08-15 13:42:00+09:00,605555,ショウジン,1148,水の広場公園,2,シーバス,53.0,バイブレーション モアザン ミニエント  - イワシ
3633881,2022-08-14 17:22:00+09:00,558907,アニメも大好き★ノリノリ★,1148,水の広場公園,576,サッパ,10.0,
3615005,2022-08-12 16:28:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,39.0,イガイ
3607158,2022-08-11 07:47:00+09:00,502028,まぁぁ,1148,水の広場公園,2,シーバス,,ジグヘッド0.7＋イソメ
3600427,2022-08-08 21:21:00+09:00,281496,サジサン,1148,水の広場公園,2,シーバス,35.0,
3598165,2022-08-08 15:10:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,46.0,イガイ
3595280,2022-08-07 20:17:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,48.0,ファンキーダート55
3595253,2022-08-07 19:49:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,12.0,ファンキーダート55
3595236,2022-08-07 19:45:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,45.0,ファンキーダート55
3585196,2022-08-06 11:45:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,28,ボラ,,
3584457,2022-08-06 10:31:00+09:00,399853,もりたん,1148,水の広場公園,969,チヌ,,イガイ
3580635,2022-08-05 14:00:00+09:00,888686,釣りはエサかサビキですよ？,1148,水の広場公園,570,アカエイ,45.0,
3580071,2022-08-05 12:24:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,36.0,イガイ
3575519,2022-08-03 19:40:00+09:00,757087,Kオヤジ,1148,水の広場公園,185,クロダイ,37.0,ミニエント57S - 不夜城炎上
3573365,2022-08-03 07:23:00+09:00,755238,き(黄)〜さん,1150,有明西ふ頭公園,576,サッパ,,
3572292,2022-08-02 20:16:00+09:00,757087,Kオヤジ,1148,水の広場公園,185,クロダイ,42.0,ミニエント57S - 不夜城炎上
3568455,2022-08-01 16:20:00+09:00,760769,釣らねば　ハラミ,1148,水の広場公園,185,クロダイ,32.0,
3564850,2022-07-31 19:48:00+09:00,235810,ベニバナイチヤク,1148,水の広場公園,575,コノシロ,,鬼丸　12g
3559018,2022-07-31 03:31:00+09:00,502028,まぁぁ,1148,水の広場公園,969,チヌ,36.0,ジグヘッド0.7＋イソメ
3558960,2022-07-31 01:57:00+09:00,502028,まぁぁ,1148,水の広場公園,2,シーバス,20.0,ジグヘッド0.7＋イソメ
3556663,2022-07-30 16:01:00+09:00,399853,もりたん,1148,水の広場公園,969,チヌ,,チヌキューブ
3547870,2022-07-28 15:27:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,,
3543599,2022-07-27 16:31:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,27.0,イガイ
3550996,2022-07-26 21:02:00+09:00,669540,シーバス好き,1148,水の広場公園,799,スズキ,,
3530656,2022-07-24 16:45:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,658,ギマ,26.0,
3562859,2022-07-24 05:46:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,23.0,
3528134,2022-07-24 02:00:00+09:00,904364,神保町の人魚姫なのに釣り初心者🧜‍♀️🎣,1148,水の広場公園,576,サッパ,10.0,
3531126,2022-07-23 08:24:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,37.0,
3531120,2022-07-23 08:01:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,39.0,
3531101,2022-07-23 07:34:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,39.0,
3520337,2022-07-22 23:30:00+09:00,752989,たまき釣りチャンネル,1148,水の広場公園,14,カサゴ,20.0,
3520332,2022-07-22 22:15:00+09:00,752989,たまき釣りチャンネル,1148,水の広場公園,14,カサゴ,25.0,
3520329,2022-07-22 21:58:00+09:00,752989,たまき釣りチャンネル,1148,水の広場公園,2,シーバス,64.0,
3504807,2022-07-18 16:14:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,49.5,イガイ
3614384,2022-07-18 08:30:00+09:00,815665,アサマズメ,1150,有明西ふ頭公園,575,コノシロ,27.0,
3502901,2022-07-17 23:35:00+09:00,281496,サジサン,1148,水の広場公園,2,シーバス,12.0,ビックバッカー ソフトバイブ 21g - いわし
3470090,2022-07-10 22:37:00+09:00,880326,入重家,1148,水の広場公園,1516,ダイナンギンポ,15.0,
3470104,2022-07-10 16:57:00+09:00,872221,電車で限界突破×アングラー,1150,有明西ふ頭公園,575,コノシロ,18.0,
3465125,2022-07-10 06:00:00+09:00,877378,ゴンチチ,1150,有明西ふ頭公園,539,カタクチイワシ,,
3453746,2022-07-07 20:15:00+09:00,757087,Kオヤジ,1148,水の広場公園,340,マルタウグイ,60.0,ガルバスリム80S
3438645,2022-07-03 15:35:00+09:00,415324,PE編み込みマン,1148,水の広場公園,185,クロダイ,,
3435617,2022-07-03 13:42:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,658,ギマ,,
3516979,2022-07-03 13:08:00+09:00,891614,kiryuたまご,1150,有明西ふ頭公園,658,ギマ,,
3435190,2022-07-03 12:29:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,658,ギマ,26.0,
3435249,2022-07-03 04:03:00+09:00,344876,六連星釣撃機動隊,1148,水の広場公園,185,クロダイ,35.0,チヌ蟹
3424619,2022-07-01 18:34:00+09:00,617854,なかなか釣れんなぁ…,1150,有明西ふ頭公園,576,サッパ,15.0,
3421193,2022-06-30 20:49:00+09:00,691301,にゃんじらす,1148,水の広場公園,975,キビレ,,シェリー80SS - チャートバックパール
3415070,2022-06-28 22:21:00+09:00,694389,やっこちゃん,1148,水の広場公園,2,シーバス,59.0,ビーフリ
3412458,2022-06-28 17:40:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,37.0,カニ
3411685,2022-06-28 15:11:00+09:00,779412,Chili Bomber,1148,水の広場公園,185,クロダイ,47.0,チヌキューブ - グリーン
3409834,2022-06-28 00:03:00+09:00,510043,パリオカルアーマンHiRoYS,1148,水の広場公園,1,ブラックバス,,
3617029,2022-06-26 20:35:00+09:00,745913,ただ巻き,1148,水の広場公園,2,シーバス,,
3406540,2022-06-26 15:35:00+09:00,413574,Eーさん,1148,水の広場公園,575,コノシロ,,
3398928,2022-06-26 06:00:00+09:00,877378,ゴンチチ,1150,有明西ふ頭公園,539,カタクチイワシ,,
3398258,2022-06-26 03:46:00+09:00,394909,sho103,1148,水の広場公園,2,シーバス,55.0,ノガレ
3614326,2022-06-25 19:20:00+09:00,745913,ただ巻き,1148,水の広場公園,2,シーバス,65.0,
3414254,2022-06-25 06:15:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,39.0,
3414239,2022-06-25 05:25:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,46.0,
3392395,2022-06-24 20:16:00+09:00,766765,ボトル,1148,水の広場公園,2,シーバス,37.0,ライキリ70 - マットチャート
3383281,2022-06-22 12:59:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,40.0,
3383276,2022-06-22 12:37:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,,
3373855,2022-06-20 05:30:00+09:00,557199,ショーケン,1148,水の広場公園,2,シーバス,,CD7 - RH
3372901,2022-06-19 19:40:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,55.0,ガルバスリム80S
3371116,2022-06-19 18:10:00+09:00,529016,mgnkt,1150,有明西ふ頭公園,576,サッパ,,
3371793,2022-06-19 16:16:00+09:00,443513,魚座マン,1150,有明西ふ頭公園,576,サッパ,,
3384114,2022-06-19 05:30:00+09:00,877378,ゴンチチ,1150,有明西ふ頭公園,576,サッパ,,
3365360,2022-06-18 22:08:00+09:00,532276,Papa Yacchi,1148,水の広場公園,2,シーバス,50.0,VJ-16
3357921,2022-06-18 03:15:00+09:00,532015,あっか～ん,1148,水の広場公園,2,シーバス,60.0,ナレージ65
3358465,2022-06-17 17:30:00+09:00,779412,Chili Bomber,1150,有明西ふ頭公園,185,クロダイ,,
3353520,2022-06-17 05:56:00+09:00,716346,しん(pesu034),1148,水の広場公園,185,クロダイ,44.0,アオイソメ
3354267,2022-06-17 03:45:00+09:00,338014,★★★★Fishing Rock★★★★,1148,水の広場公園,799,スズキ,45.0,ナレージ65 - ブラックオレンジ
3352434,2022-06-16 20:24:00+09:00,533099,コマコマ,1148,水の広場公園,2,シーバス,41.0,マニック95
3353118,2022-06-16 18:44:00+09:00,869483,Kcraft,1148,水の広場公園,2,シーバス,43.0,ダイソーVJ16g - シルバー
3360315,2022-06-16 18:30:00+09:00,302183,JACCARA,1150,有明西ふ頭公園,185,クロダイ,45.0,
3357777,2022-06-16 17:16:00+09:00,417386,mistral08 ,1148,水の広場公園,970,ケイズ,,
3350763,2022-06-15 20:25:00+09:00,694389,やっこちゃん,1148,水の広場公園,2,シーバス,46.0,ブローウィン80s
3345864,2022-06-14 19:36:00+09:00,281496,サジサン,1148,水の広場公園,575,コノシロ,25.0,
3344297,2022-06-14 14:18:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,36.5,カニ
3344082,2022-06-14 00:03:00+09:00,693419,Yukki6818,1148,水の広場公園,185,クロダイ,,ナレージ65
3335903,2022-06-12 17:40:00+09:00,529016,mgnkt,1150,有明西ふ頭公園,575,コノシロ,,
3335409,2022-06-12 16:02:00+09:00,716346,しん(pesu034),1150,有明西ふ頭公園,2,シーバス,43.0,アオイソメ
3335291,2022-06-12 14:54:00+09:00,623637,泳がせはロマン,1148,水の広場公園,2,シーバス,51.0,
3334496,2022-06-12 13:48:00+09:00,777741,@dandy_nakazawa,1148,水の広場公園,2,シーバス,50.0,キールバイブ62 - 紫銀
3334456,2022-06-12 12:46:00+09:00,777741,@dandy_nakazawa,1148,水の広場公園,2,シーバス,55.0,ミニエント70s - GRS
3317509,2022-06-09 12:48:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,49.0,カニ
3315370,2022-06-08 21:45:00+09:00,533099,コマコマ,1148,水の広場公園,2,シーバス,42.0,エリテン
3314976,2022-06-08 17:35:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,46.5,パワークラブL
3311226,2022-06-08 05:19:00+09:00,694290,さはら1222,1148,水の広場公園,2,シーバス,58.0,サルベージ - ゴールド
3343193,2022-06-07 22:14:00+09:00,869483,Kcraft,1148,水の広場公園,2,シーバス,55.0,NOGARE120F - 銀粉ハク
3310385,2022-06-07 20:45:00+09:00,669540,シーバス好き,1148,水の広場公園,969,チヌ,,
3292962,2022-06-04 04:54:00+09:00,812557,fishingTOMOKI,1148,水の広場公園,575,コノシロ,,ジョルディmini8g - キラキラシラス/アカキン
3285168,2022-06-03 05:00:00+09:00,640289,遠藤ルミコ,1150,有明西ふ頭公園,575,コノシロ,25.0,
3278501,2022-06-01 19:48:00+09:00,723113,417,1150,有明西ふ頭公園,2,シーバス,,
3273605,2022-05-31 22:34:00+09:00,349384,たかお🎣,1148,水の広場公園,969,チヌ,40.0,モアザン　ガルバスリム - ハッピーレモン
3273650,2022-05-31 20:27:00+09:00,416806,下町擬似餌釣好おじさん,1150,有明西ふ頭公園,2,シーバス,,ノガレ120F
3272508,2022-05-31 16:44:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,33.0,カニ
3271941,2022-05-31 15:08:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,36.0,カニ
3262376,2022-05-29 14:57:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,975,キビレ,40.0,
3257443,2022-05-29 00:06:00+09:00,777741,@dandy_nakazawa,1148,水の広場公園,2,シーバス,33.0,ノガレ120f  - バチャピン・グロー
3253101,2022-05-28 03:17:00+09:00,812557,fishingTOMOKI,1148,水の広場公園,2,シーバス,50.0,アルデンテ70S - マンダリンオレンジ
3247156,2022-05-26 14:18:00+09:00,417386,mistral08 ,1148,水の広場公園,2,シーバス,,
3243579,2022-05-25 12:02:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,38.0,
3247847,2022-05-24 23:31:00+09:00,602187,釣り女神イガッツ,1148,水の広場公園,2,シーバス,65.0,
3237409,2022-05-24 02:42:00+09:00,407632,バチ抜け太郎,1148,水の広場公園,799,スズキ,40.0,ガルバスリム - ハッピーレモン
3236945,2022-05-23 22:28:00+09:00,533099,コマコマ,1148,水の広場公園,2,シーバス,58.0,エリテン
3238286,2022-05-23 21:51:00+09:00,779661,アングラーヤマシタ,1148,水の広場公園,2,シーバス,48.0,エリア10 - ゴーストイエローオレンジ
3225565,2022-05-21 18:10:00+09:00,559138,skyway716,1150,有明西ふ頭公園,1245,イシモチ,28.0,
3225472,2022-05-21 16:55:00+09:00,559138,skyway716,1150,有明西ふ頭公園,575,コノシロ,26.0,Teppan Vib 9g
3245955,2022-05-21 08:33:00+09:00,404198,つかかず,1150,有明西ふ頭公園,539,カタクチイワシ,,
3219346,2022-05-20 23:54:00+09:00,826652,アングラー09451678,1148,水の広場公園,2,シーバス,45.0,ブローウィン！125Fスリム
3220420,2022-05-20 21:04:00+09:00,694389,やっこちゃん,1148,水の広場公園,2,シーバス,63.0,エリテン
3426333,2022-05-20 03:58:00+09:00,851274,はーい南,1148,水の広場公園,793,フッコ（マルスズキ）,50.0,リバイアサン
3215222,2022-05-19 20:56:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,50.0,feel100SG
3216365,2022-05-19 20:17:00+09:00,760769,釣らねば　ハラミ,1148,水の広場公園,799,スズキ,50.0,Aldente  95s - ライトニングパープル
3214382,2022-05-19 20:07:00+09:00,559241,ぶちあげろ　青物❗,1148,水の広場公園,2,シーバス,46.0,
3216354,2022-05-19 19:23:00+09:00,760769,釣らねば　ハラミ,1148,水の広場公園,799,スズキ,52.0,エリア10 - エナジーチャートGB
3215298,2022-05-19 19:09:00+09:00,465299,ゼノス・ｲｪｰ・ガルヴァス,1148,水の広場公園,2,シーバス,,アイマ サスケ95 - コットンキャンディ
3582084,2022-05-19 01:06:00+09:00,619140,湘南アングラーー,1148,水の広場公園,793,フッコ（マルスズキ）,42.0,アルデンテ
3211291,2022-05-18 20:56:00+09:00,532015,あっか～ん,1148,水の広場公園,2,シーバス,44.0,エリア10 - クリアークラウン
3211366,2022-05-18 20:08:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,45.0,マニックスロー115 - トウガラシ
3211827,2022-05-18 20:03:00+09:00,696597,釣りバカボン,1148,水の広場公園,2,シーバス,,エリア10
3253599,2022-05-18 19:34:00+09:00,628828,キャスティル,1148,水の広場公園,2,シーバス,65.0,エリ10EVO
3211374,2022-05-18 19:32:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,969,チヌ,47.0,ノガレ - マットピンク
3207959,2022-05-17 22:16:00+09:00,779661,アングラーヤマシタ,1148,水の広場公園,2,シーバス,49.0,エリア10 - ゴーストイエローオレンジ
3206697,2022-05-17 20:50:00+09:00,757087,Kオヤジ,1148,水の広場公園,340,マルタウグイ,55.0,feel100SG
3206701,2022-05-17 20:43:00+09:00,533099,コマコマ,1148,水の広場公園,2,シーバス,47.0,エリテン
3582087,2022-05-17 20:32:00+09:00,619140,湘南アングラーー,1150,有明西ふ頭公園,808,フッコ（タイリクスズキ）,52.0,アルデンテ
3206703,2022-05-17 19:59:00+09:00,581621,toto.N,1148,水の広場公園,2,シーバス,39.0,マニック
3418482,2022-05-17 19:47:00+09:00,506949,keeeeei1,1148,水の広場公園,2,シーバス,30.0,
3205568,2022-05-17 19:24:00+09:00,614733,坊4649,1148,水の広場公園,2,シーバス,50.0,マニック115
3204293,2022-05-17 01:17:00+09:00,440557,寿司太郎,1148,水の広場公園,2,シーバス,30.0,RJ10 - ピンクバック
3203130,2022-05-16 23:22:00+09:00,639602,キマグレアングラー01,1148,水の広場公園,2,シーバス,55.0,
3202576,2022-05-16 20:22:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,35.0,ノガレ120F
3202713,2022-05-16 20:05:00+09:00,812167,Y釣り板,1148,水の広場公園,2,シーバス,70.0,マニック115マニック115スロー - 黄色とピンク、ホワイト
3195999,2022-05-15 19:35:00+09:00,838778,アングラＳ,1148,水の広場公園,2,シーバス,39.0,エンヴィ95 - ミッドナイトブラック
3196509,2022-05-15 15:19:00+09:00,840742,アングラー54704507,1150,有明西ふ頭公園,57,サヨリ,32.0,
3190948,2022-05-15 04:30:00+09:00,559241,ぶちあげろ　青物❗,1148,水の広場公園,2,シーバス,,
3196026,2022-05-15 03:58:00+09:00,602401,俊(とし),1148,水の広場公園,975,キビレ,36.0,リーブイ - 水色ホタル
3192455,2022-05-14 19:48:00+09:00,694389,やっこちゃん,1148,水の広場公園,2,シーバス,71.0,ノガレ120F
3189610,2022-05-14 19:04:00+09:00,465299,ゼノス・ｲｪｰ・ガルヴァス,1148,水の広場公園,2,シーバス,,アイマ サスケ95 - ピンクっぽいの
3188425,2022-05-14 15:27:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,1245,イシモチ,30.0,
3187463,2022-05-14 02:37:00+09:00,765779,ヒゲ村,1148,水の広場公園,2,シーバス,,マニック
3182855,2022-05-13 02:32:00+09:00,826652,アングラー09451678,1148,水の広場公園,2,シーバス,40.0,x-80
3183015,2022-05-13 02:25:00+09:00,557199,ショーケン,1148,水の広場公園,2,シーバス,55.0,CD9
3182801,2022-05-12 23:27:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,25.0,ノガレ - ブラックピンク
3182799,2022-05-12 23:15:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,55.0,ノガレ - マットピンク
3182659,2022-05-12 22:55:00+09:00,703059,Takさん釣りたいな,1148,水の広場公園,2,シーバス,40.0,Feel100floating - ブラックベリーチャート
3182796,2022-05-12 22:23:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,50.0,マニック95
3182794,2022-05-12 22:13:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,35.0,マニック95 - 江戸前パール
3182792,2022-05-12 22:02:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,35.0,マニック95 - レッドゼブラグロー
3182788,2022-05-12 19:57:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,35.0,エリテン - 浅草釣具オリジナル
3180670,2022-05-12 01:26:00+09:00,440557,寿司太郎,1148,水の広場公園,2,シーバス,67.0,RJ10 - ピンクバック
3179437,2022-05-11 23:33:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,969,チヌ,54.0,アルデンテ95s
3179367,2022-05-11 23:24:00+09:00,532015,あっか～ん,1148,水の広場公園,2,シーバス,41.0,エリア10 - クリアークラウン
3179436,2022-05-11 22:51:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,60.0,ノガレ - ブラックピンク
3179433,2022-05-11 20:14:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,45.0,ノガレ - ブラックピンク
3175653,2022-05-11 00:40:00+09:00,691380,ウスゲー太郎,1148,水の広場公園,185,クロダイ,20.0,ミニエント57s
3175506,2022-05-10 23:54:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,60.0,マニック95 - 江戸前パール
3199507,2022-05-10 22:30:00+09:00,827665,R2C,1148,水の広場公園,975,キビレ,30.0,モアザン　ミドルアッパー　3.5 - 銀粉グローチャート
3175503,2022-05-10 21:59:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,,ノガレ - ブラックピンク
3174935,2022-05-10 20:56:00+09:00,581621,toto.N,1148,水の広場公園,969,チヌ,47.0,マニック
3582098,2022-05-10 20:52:00+09:00,619140,湘南アングラーー,1150,有明西ふ頭公園,98,タイリクスズキ,61.0,ヤルキスティック
3174763,2022-05-10 20:41:00+09:00,708697,ハルミ,1148,水の広場公園,2,シーバス,55.0,
3174923,2022-05-10 20:31:00+09:00,581621,toto.N,1148,水の広場公園,2,シーバス,37.0,マニック
3174754,2022-05-10 19:33:00+09:00,581621,toto.N,1148,水の広場公園,2,シーバス,51.5,マニック
3167508,2022-05-08 21:57:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,45.0,ノガレ - ブラックピンク
3167506,2022-05-08 21:30:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,969,チヌ,48.0,ノガレ - マットピンク
3166352,2022-05-08 20:49:00+09:00,779978,keephone,1148,水の広場公園,14,カサゴ,15.0,ベビーチン - グリパン
3167503,2022-05-08 19:29:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,50.0,AREA10 - オーロラピンク
3167501,2022-05-08 18:59:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,35.0,マニックスロー115 - トウガラシ
3167495,2022-05-08 18:51:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,50.0,アルデンテ95s
3165568,2022-05-08 07:26:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,40.0,
3165575,2022-05-08 06:20:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,43.0,
3160679,2022-05-08 01:23:00+09:00,361764,なもぞう,1148,水の広場公園,2,シーバス,51.0,
3160585,2022-05-08 00:52:00+09:00,361764,なもぞう,1148,水の広場公園,2,シーバス,40.0,
3164159,2022-05-07 21:53:00+09:00,542419,釣りケロり,1148,水の広場公園,2,シーバス,40.0,アルデンテ
3160127,2022-05-07 20:45:00+09:00,708697,ハルミ,1148,水の広場公園,2,シーバス,55.0,ノガレ
3164158,2022-05-07 20:28:00+09:00,542419,釣りケロり,1148,水の広場公園,2,シーバス,45.0,フィール
3164148,2022-05-07 19:52:00+09:00,542419,釣りケロり,1148,水の広場公園,2,シーバス,50.0,フィール
3156208,2022-05-07 08:48:00+09:00,368198,釣り雑魚,1148,水の広場公園,969,チヌ,34.0,メタルバイブ
3152021,2022-05-06 20:42:00+09:00,397288,アングラー245,1148,水の広場公園,185,クロダイ,43.0,
3152584,2022-05-06 20:28:00+09:00,465299,ゼノス・ｲｪｰ・ガルヴァス,1148,水の広場公園,2,シーバス,,エリア10
3150976,2022-05-06 09:32:00+09:00,456842,スタッフB,1148,水の広場公園,969,チヌ,43.0,フジツボ
3147380,2022-05-05 23:24:00+09:00,691380,ウスゲー太郎,1148,水の広場公園,2,シーバス,74.0,マニックスロー
3146068,2022-05-05 20:20:00+09:00,397288,アングラー245,1148,水の広場公園,185,クロダイ,40.0,
3147622,2022-05-05 19:50:00+09:00,826652,アングラー09451678,1148,水の広場公園,2,シーバス,40.0,フィール150
3147594,2022-05-05 17:00:00+09:00,665332,noricgeographic,1148,水の広場公園,1558,トウゴロウイワシ,,
3149915,2022-05-05 06:11:00+09:00,630779,シーバス初心者パパ,1148,水の広場公園,2,シーバス,,にょろにょろ
3139309,2022-05-04 20:36:00+09:00,581621,toto.N,1148,水の広場公園,2,シーバス,46.5,マニック
4380671,2022-05-04 20:18:00+09:00,556047,たなかさえ,1148,水の広場公園,2,シーバス,,エリア10 - 川崎ナイトフィーバー
3139210,2022-05-04 16:36:00+09:00,502028,まぁぁ,1150,有明西ふ頭公園,539,カタクチイワシ,12.0,ケイムラトリック
3139854,2022-05-04 09:20:00+09:00,602868,たお。,1148,水の広場公園,2,シーバス,,エリア 10
4380681,2022-05-04 09:12:00+09:00,556047,たなかさえ,1148,水の広場公園,576,サッパ,,ローリングベイト48 - レッドヘッド
3135962,2022-05-03 19:38:00+09:00,630779,シーバス初心者パパ,1148,水の広場公園,2,シーバス,,ガルバスリム110S - アデルトロピカルフィッシュ
3136911,2022-05-03 17:30:00+09:00,388691,one oku Flavor,1150,有明西ふ頭公園,539,カタクチイワシ,7.0,
3128473,2022-05-03 03:00:00+09:00,361764,なもぞう,1148,水の広場公園,2,シーバス,36.0,
3128544,2022-05-03 01:05:00+09:00,304778,アングラー20190624,1148,水の広場公園,2,シーバス,,
3128543,2022-05-03 00:52:00+09:00,304778,アングラー20190624,1148,水の広場公園,2,シーバス,,
3127095,2022-05-02 20:50:00+09:00,745216,パナシェ@,1148,水の広場公園,2,シーバス,62.0,マニック115 - キャスティングオリカラ
3505476,2022-05-02 20:16:00+09:00,891600,yusuke0314,1148,水の広場公園,808,フッコ（タイリクスズキ）,41.0,ノガレ - ブラピン
3128203,2022-05-02 20:10:00+09:00,691301,にゃんじらす,1148,水の広場公園,2,シーバス,38.5,ノガレ120F - ライムチャートブラック
3128176,2022-05-02 19:44:00+09:00,691301,にゃんじらす,1148,水の広場公園,2,シーバス,42.5,ベイルーフマニック95 - 赤虫レインボー
3126339,2022-05-02 17:31:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,1245,イシモチ,30.0,
3118438,2022-05-01 07:51:00+09:00,405259,チャリで来た釣り人,1150,有明西ふ頭公園,539,カタクチイワシ,,
3117789,2022-05-01 03:39:00+09:00,249916,kan777(江戸前),1150,有明西ふ頭公園,2,シーバス,53.0,フィール - ピンク
3117896,2022-05-01 03:35:00+09:00,751221,まつじ,1148,水の広場公園,340,マルタウグイ,65.0,
3117785,2022-05-01 02:55:00+09:00,419124,ふっかつのつりし,1148,水の広場公園,2,シーバス,42.0,マニック
3117711,2022-05-01 02:50:00+09:00,433809,サトラッチ,1148,水の広場公園,2,シーバス,58.0,マニック135
3116670,2022-04-30 21:55:00+09:00,779978,keephone,1148,水の広場公園,185,クロダイ,33.0,ちびチヌムシ1.5 - UVカメジャコ
3117175,2022-04-30 20:44:00+09:00,799749,てての,1148,水の広場公園,2,シーバス,75.0,マニック
3117682,2022-04-30 19:28:00+09:00,356539,Rock Book@釣り垢,1148,水の広場公園,2,シーバス,,
3118798,2022-04-30 19:06:00+09:00,630779,シーバス初心者パパ,1148,水の広場公園,2,シーバス,,ガボッツ - ゴールド
3119378,2022-04-30 18:57:00+09:00,352211,4460,1148,水の広場公園,2,シーバス,37.0,ノガレ120F - ライムチャートブラック
3118355,2022-04-30 06:27:00+09:00,620677,るいパパ,1148,水の広場公園,185,クロダイ,48.0,
3108767,2022-04-29 03:08:00+09:00,456261,takupon0523,1148,水の広場公園,2,シーバス,,アルデンテ70
3108485,2022-04-29 02:29:00+09:00,419124,ふっかつのつりし,1148,水の広場公園,340,マルタウグイ,49.5,ラザミン
